10	194	0.0006564628	0.0002253276597	0	0.0003481503808	0
20	387	0.0025799016	1.354720894e-05	4.055956864	2.105483652e-05	4.047487022
40	775	0.0106139259	8.274586025e-07	4.033164705	1.296666226e-06	4.021272604
80	1549	0.0396596475	5.142627544e-08	4.008109561	8.073348368e-08	4.005496209
160	3098	0.1578383222	6.797858058e-09	2.919353527	2.308134772e-08	1.80643968
320	6195	0.753917524	3.612702333e-07	-5.731854341	1.394746128e-06	-5.91713127
640	12389	3.426072234	2.227891342e-07	0.6973995178	6.078311048e-07	1.198260137
