10	194	0.0003424375	6.919241381e-05	0	0.0001069081588	0
20	387	0.0013020405	2.307584821e-06	4.906158287	3.642456896e-06	4.875316247
40	775	0.0050780674	8.530154714e-08	4.75766796	1.341958564e-07	4.762499869
80	1549	0.0197473729	3.874372731e-09	4.460537249	6.079710846e-09	4.464193606
160	3098	0.0803386629	2.130528462e-10	4.184679524	3.347545574e-10	4.182827108
320	6195	0.312743418	1.282962001e-11	4.053660979	2.039834968e-11	4.036579356
640	12389	1.234959793	8.172433216e-13	3.972568948	2.047584324e-12	3.316457664
