10	194	0.0007148701	0.001362647676	0	0.002227775503	0
20	387	0.0024995517	3.559419744e-05	5.258626706	5.799331707e-05	5.263573388
40	775	0.0099122872	1.196033674e-06	4.895312159	1.879154375e-06	4.947731163
80	1549	0.0388308343	4.706834869e-08	4.667356959	7.392152168e-08	4.667945325
160	3098	0.1521374757	2.312327994e-09	4.347339282	3.632373069e-09	4.347010165
320	6195	0.576032348	1.32937248e-10	4.120528754	2.22746932e-10	4.027434919
640	12389	2.272385452	1.644839214e-07	-10.27298546	5.063821937e-07	-11.1506054
