10	194	0.000597875	6.919241381e-05	0	0.0001069081588	0
20	387	0.0021825513	2.307584821e-06	4.906158287	3.642456896e-06	4.875316247
40	775	0.00900568	8.530154714e-08	4.75766796	1.341958564e-07	4.762499869
80	1549	0.0356477572	3.874372731e-09	4.460537249	6.079710846e-09	4.464193606
160	3098	0.1432996497	2.130528462e-10	4.184679524	3.347545574e-10	4.182827108
320	6195	0.559945147	1.282962001e-11	4.053660979	2.039834968e-11	4.036579356
640	12389	2.238336174	8.172433216e-13	3.972568948	2.047584324e-12	3.316457664
